meta-llama/Meta-Llama-3-8B	ytu-ce-cosmos/Turkish-Llama-8b-v0.1
meta-llama/Meta-Llama-3-8B	polyglots/SinLlama_v01
meta-llama/Meta-Llama-3-8B	kaetemi/Meta-Llama-3-8B-Q4_0-GGUF
meta-llama/Meta-Llama-3-8B	mlx-community/dolphin-2.9-llama3-8b-4bit-mlx
meta-llama/Meta-Llama-3-8B	bineric/NorskGPT-Llama3-8b
meta-llama/Meta-Llama-3-8B	QuantFactory/llama-3-Korean-Bllossom-8B-GGUF
meta-llama/Meta-Llama-3-8B	brodatech/FinGPT-MT-Llama-3-8B-LoRA-GGUF
meta-llama/Meta-Llama-3-8B	AI-Sweden-Models/Llama-3-8B
meta-llama/Meta-Llama-3-8B	LoneStriker/OpenBioLLM-Llama3-8B-GGUF
meta-llama/Meta-Llama-3-8B	hallisky/lora-grade-elementary-llama-3-8b
meta-llama/Meta-Llama-3-8B	ruslanmv/Medical-Llama3-8B
meta-llama/Meta-Llama-3-8B	bartowski/Einstein-v6.1-Llama3-8B-old-GGUF
meta-llama/Meta-Llama-3-8B	yodayo-ai/nephra_v1.0
meta-llama/Meta-Llama-3-8B	YixuanEvenXu/Llama-3-8B-HIP-adapter
meta-llama/Meta-Llama-3-8B	QuantFactory/Llama-3-8B-Magpie-Align-SFT-v0.1-GGUF
meta-llama/Meta-Llama-3-8B	nitsuai/llama-3-neural-chat-v1-8b-GGUF
meta-llama/Meta-Llama-3-8B	LiteLLMs/Llama3-OpenBioLLM-8B-GGUF
meta-llama/Meta-Llama-3-8B	SAWithanage/SinLlama-Llama-3-8B-Merged
meta-llama/Meta-Llama-3-8B	QuantFactory/Einstein-v6.1-Llama3-8B-GGUF
meta-llama/Meta-Llama-3-8B	QuantFactory/Llama-3-8B-Magpie-Pro-SFT-300K-v0.1-GGUF
meta-llama/Meta-Llama-3-8B	bartowski/Pantheon-RP-1.0-8b-Llama-3-GGUF
meta-llama/Meta-Llama-3-8B	QuantFactory/Pantheon-RP-1.0-8b-Llama-3-GGUF
meta-llama/Meta-Llama-3-8B	bartowski/bagel-8b-v1.0-GGUF
meta-llama/Meta-Llama-3-8B	PKU-ONELab/Themis
meta-llama/Meta-Llama-3-8B	z-lab/Meta-Llama-3-8B-PARO
meta-llama/Meta-Llama-3-8B	forkjoin-ai/meta-llama-3-8b-gguf
meta-llama/Meta-Llama-3-8B	pthinc/cicikus_v4_tombis
meta-llama/Meta-Llama-3-8B	hamster894/dolphin-2.9-llama3-8b-GGUF
meta-llama/Meta-Llama-3-8B	gasolsun/DynamicRAG-8B
meta-llama/Meta-Llama-3-8B	MaziyarPanahi/mergekit-slerp-oztfijl-GGUF
meta-llama/Meta-Llama-3-8B	QuantFactory/Llama3-OpenBioLLM-8B-GGUF
meta-llama/Meta-Llama-3-8B	thesven/openchat-3.6-8b-20240522-GGUF
meta-llama/Meta-Llama-3-8B	LoneStriker/dolphin-2.9.1-llama-3-8b-GGUF
meta-llama/Meta-Llama-3-8B	nguyenthilaitrieulong/dolphin-2.9-llama3-8b-gguf
meta-llama/Meta-Llama-3-8B	ChangeIsKey/llama3-janus
meta-llama/Meta-Llama-3-8B	ZigZeug/logllm-llama3-8b-BGL-logs
meta-llama/Meta-Llama-3-8B	QuantFactory/Meta-Llama-3-8B-GGUF-v2
meta-llama/Meta-Llama-3-8B	ssocean/NAIP
meta-llama/Meta-Llama-3-8B	QuantFactory/MathCoder2-Llama-3-8B-GGUF
meta-llama/Meta-Llama-3-8B	ruslanmv/llama3-8B-medical
meta-llama/Meta-Llama-3-8B	rinna/llama-3-youko-8b
meta-llama/Meta-Llama-3-8B	m3rg-iitd/llamat-3
meta-llama/Meta-Llama-3-8B	acatal09/astraforge-3.0
meta-llama/Meta-Llama-3-8B	VTSNLP/Llama3-ViettelSolutions-8B
meta-llama/Meta-Llama-3-8B	LiteLLMs/Turkish-Llama-8b-v0.1-GGUF
meta-llama/Meta-Llama-3-8B	alexcovo/dolphin-2.9.1-llama-3-8b-Q4_K_M-GGUF
meta-llama/Meta-Llama-3-8B	MoMonir/dolphin-2.9-llama3-8b-GGUF
meta-llama/Meta-Llama-3-8B	kenyano/Llama3-ELAINE-medLLM-instruct-8B_v0.1
meta-llama/Meta-Llama-3-8B	rinna/llama-3-youko-8b-instruct
meta-llama/Meta-Llama-3-8B	AvoCahDoe/llama-3-8b-rlmpq
meta-llama/Meta-Llama-3-8B	singhalrk/rare-input-model-categories-query-checkpoint-5964
meta-llama/Meta-Llama-3-8B	hfl/llama-3-chinese-8b
meta-llama/Meta-Llama-3-8B	mlabonne/OrpoLlama-3-8B
meta-llama/Meta-Llama-3-8B	MoMonir/Llama3-OpenBioLLM-8B-GGUF
meta-llama/Meta-Llama-3-8B	Gryphe/Pantheon-RP-1.0-8b-Llama-3
meta-llama/Meta-Llama-3-8B	ruslanmv/Medical-Llama3-8B-GGUF
meta-llama/Meta-Llama-3-8B	mlx-community/dolphin-2.9-llama3-8b-4bit
meta-llama/Meta-Llama-3-8B	bartowski/JSL-MedLlama-3-8B-v1.0-GGUF
meta-llama/Meta-Llama-3-8B	wangkevin02/USP
meta-llama/Meta-Llama-3-8B	AvoCahDoe/llama-3-8b-rlmpq-balanced
meta-llama/Meta-Llama-3-8B	anasxs/icd10-llama3-8b-qlora-adapter
meta-llama/Meta-Llama-3-8B	emillykkejensen/Llama-3-8B-instruct-dansk
meta-llama/Meta-Llama-3-8B	hallisky/lora-formality-formal-llama-3-8b
meta-llama/Meta-Llama-3-8B	johnsnowlabs/JSL-MedLlama-3-8B-v1.0
meta-llama/Meta-Llama-3-8B	byzhsm/llama3-emotion-model-v4
meta-llama/Meta-Llama-3-8B	Esperanto/Protein-Llama-3-8B
meta-llama/Meta-Llama-3-8B	nitsuai/OpenBioLLM-Llama3-8B-GGUF
meta-llama/Meta-Llama-3-8B	hallisky/lora-voice-active-llama-3-8b
meta-llama/Meta-Llama-3-8B	dphn/dolphin-2.9.3-llama-3-8b
meta-llama/Meta-Llama-3-8B	MaziyarPanahi/mergekit-slerp-eundxnq-GGUF
meta-llama/Meta-Llama-3-8B	amd/Meta-Llama-3-8B-onnx-ryzenai-npu
meta-llama/Meta-Llama-3-8B	nihalenc/llama3-duygu-analizi-lora
meta-llama/Meta-Llama-3-8B	mlx-community/dolphin-2.9-llama3-8b-unquantized
meta-llama/Meta-Llama-3-8B	Magpie-Align/Llama-3-8B-Magpie-Align-SFT-v0.1
meta-llama/Meta-Llama-3-8B	gaianet/FinGPT-MT-Llama-3-8B-LoRA-GGUF
meta-llama/Meta-Llama-3-8B	gobean/dolphin-2.9-llama3-8b.llamafile
meta-llama/Meta-Llama-3-8B	fxmeng/TransMLA-llama3-8b-8k
meta-llama/Meta-Llama-3-8B	AvoCahDoe/llama-3-8b-rlmpq-high-fidelity
meta-llama/Meta-Llama-3-8B	AvoCahDoe/llama-3-8b-rlmpq-conservative
meta-llama/Meta-Llama-3-8B	dphn/dolphin-2.9-llama3-8b-1m
meta-llama/Meta-Llama-3-8B	Youliang/llama3-8b-derta
meta-llama/Meta-Llama-3-8B	AvoCahDoe/llama-3-8b-rlmpq-extreme-survival
meta-llama/Meta-Llama-3-8B	HoneyBadger2989/Llama-3-Groq-8B-Tool-Use-GGUF
meta-llama/Meta-Llama-3-8B	donghyunli/Meta-Llama-3-8B-KronQ-W4A16-g128
meta-llama/Meta-Llama-3-8B	mlx-community/dolphin-2.9-llama3-8b-8bit
meta-llama/Meta-Llama-3-8B	OpenLLM-Ro/RoLlama3-8b-Instruct-2024-06-28
meta-llama/Meta-Llama-3-8B	donghyunli/Meta-Llama-3-8B-KronQ-W3A16-g128-fake
meta-llama/Meta-Llama-3-8B	alexcovo/dolphin-2.9.1-llama-3-8b-Q5_K_M-GGUF
meta-llama/Meta-Llama-3-8B	AvoCahDoe/llama-3-8b-rlmpq-aggressive
meta-llama/Meta-Llama-3-8B	astronomer/Llama-3-8B-GPTQ-4-Bit
meta-llama/Meta-Llama-3-8B	MoMonir/openchat-3.6-8b-20240522-GGUF
meta-llama/Meta-Llama-3-8B	Magpie-Align/Llama-3-8B-Magpie-Pro-SFT-300K-v0.1
meta-llama/Meta-Llama-3-8B	donghyunli/Meta-Llama-3-8B-KronQ-W2A16-g128
meta-llama/Meta-Llama-3-8B	voxmenthe/dolphin-2.9-llama3-8b-mlx-unquantized
meta-llama/Meta-Llama-3-8B	astronomer/Llama-3-8B-Special-Tokens-Adjusted
meta-llama/Meta-Llama-3-8B	Weyaxi/Einstein-v6.1-LLama3-8B-Instruct-Ties
meta-llama/Meta-Llama-3-8B	DeepMount00/Llama-3.1-Distilled
meta-llama/Meta-Llama-3-8B	BEE-spoke-data/Meta-Llama-3-8Bee
meta-llama/Meta-Llama-3-8B	hallisky/lora-length-short-llama-3-8b
meta-llama/Meta-Llama-3-8B	hallisky/lora-type-descriptive-llama-3-8b
meta-llama/Meta-Llama-3-8B	donghyunli/Meta-Llama-3-8B-KronQ-W3A16-fake
meta-llama/Meta-Llama-3-8B	12thD/ko-Llama-3-8B-sft-v0.3
meta-llama/Meta-Llama-3-8B	hallisky/lora-type-persuasive-llama-3-8b
meta-llama/Meta-Llama-3-8B	MathGenie/MathCoder2-Llama-3-8B
meta-llama/Meta-Llama-3-8B	saucam/aqua-smaug-0.3-8B
meta-llama/Meta-Llama-3-8B	Alphacode-AI/Alphallama3-8B_v2
meta-llama/Meta-Llama-3-8B	hallisky/lora-length-long-llama-3-8b
meta-llama/Meta-Llama-3-8B	hallisky/lora-formality-informal-llama-3-8b
meta-llama/Meta-Llama-3-8B	hallisky/lora-type-expository-llama-3-8b
meta-llama/Meta-Llama-3-8B	hallisky/lora-grade-highschool-llama-3-8b
meta-llama/Meta-Llama-3-8B	hallisky/lora-function-less-llama-3-8b
meta-llama/Meta-Llama-3-8B	emylton/arogya-ai-full
meta-llama/Meta-Llama-3-8B	layai/syn-dataaug-youtube-dict
meta-llama/Meta-Llama-3-8B	12thD/ko-Llama-3-8B-sft-v0.1
meta-llama/Meta-Llama-3-8B	bartowski/OpenBioLLM-Llama3-8B-AWQ
meta-llama/Meta-Llama-3-8B	TitleOS/EinsteinBagel-8B
meta-llama/Meta-Llama-3-8B	kykim0/llama3-8b-ultrachat-sft
meta-llama/Meta-Llama-3-8B	hallisky/lora-sarcasm-more-llama-3-8b
meta-llama/Meta-Llama-3-8B	hallisky/lora-function-more-llama-3-8b
meta-llama/Meta-Llama-3-8B	hallisky/lora-voice-passive-llama-3-8b
meta-llama/Meta-Llama-3-8B	hallisky/lora-sarcasm-less-llama-3-8b
meta-llama/Meta-Llama-3-8B	RedHatAI/SparseLlama-3-8B-pruned_50.2of4
meta-llama/Meta-Llama-3-8B	TilQazyna/llama-kaz-instruct-8B-1
meta-llama/Meta-Llama-3-8B	rmihaylov/Llama-3-DARE-v1-8B
meta-llama/Meta-Llama-3-8B	marklagerweij/kworld5_safetensors
meta-llama/Meta-Llama-3-8B	timpal0l/Llama-3-8B-flashback-v1
meta-llama/Meta-Llama-3-8B	rmihaylov/Llama-3-DARE-v2-8B
meta-llama/Meta-Llama-3-8B	Alphacode-AI/Alphallama3-8B
meta-llama/Meta-Llama-3-8B	grimjim/Llama-3-Instruct-demi-merge-8B
meta-llama/Meta-Llama-3-8B	Magpie-Align/Llama-3-8B-Magpie-Air-SFT-300K-v0.1
meta-llama/Meta-Llama-3-8B	crimsonjoo/Llama3-Ko-LON-8B
meta-llama/Meta-Llama-3-8B	llama-duo/llama3-8b-classification-gpt4o-100k2
meta-llama/Meta-Llama-3-8B	future7/CogniDet
meta-llama/Meta-Llama-3-8B	mlabonne/Llama-3-12B
meta-llama/Meta-Llama-3-8B	layai/syn-dataaug-youtube-vanilla
meta-llama/Meta-Llama-3-8B	MoMonir/dolphin-2.9-llama3-8b-1m-GGUF
meta-llama/Meta-Llama-3-8B	ljredux/dolphin-2.9.1-llama-3-8b-Q8_0-GGUF
meta-llama/Meta-Llama-3-8B	manuelaschrittwieser/llama-3-invoice-extractor-merged
meta-llama/Meta-Llama-3-8B	WisdomShell/ADG-Alpaca-GPT4-LLaMa3-8B
meta-llama/Meta-Llama-3-8B	rmihaylov/Llama-3-DARE-v3-8B
meta-llama/Meta-Llama-3-8B	grimjim/llama-3-aaditya-OpenBioLLM-8B
meta-llama/Meta-Llama-3-8B	Haon-Chen/speed-synthesis-8b-senior
meta-llama/Meta-Llama-3-8B	matrixportalx/TurkLlama-Mix-GGUF
meta-llama/Meta-Llama-3-8B	sdhossain24/Meta-Llama-3-8B-SDD
meta-llama/Meta-Llama-3-8B	LoneStriker/airoboros-70b-3.3-GGUF
meta-llama/Meta-Llama-3-8B	mlx-community/dolphin-2.9.1-llama-3-8b-4bit
meta-llama/Meta-Llama-3-8B	Nike-Hanmatheekuna/llama3-8b-sft-full
meta-llama/Meta-Llama-3-8B	polyverse/Meta-Llama-3-8B-Q8_0-GGUF
meta-llama/Meta-Llama-3-8B	Ahatsham/Output_llama3_80-20
meta-llama/Meta-Llama-3-8B	ArslanRobo/llama-3.1-8b-pruned-taylor30-padded-mixed-precision-quantization-gguf
meta-llama/Meta-Llama-3-8B	marklagerweij/FiveTestSafetensors
meta-llama/Meta-Llama-3-8B	kaushiksiva/yolo-wallstreet-n1-fingpt
meta-llama/Meta-Llama-3-8B	Orneyfish/Meta-Llama-3-8B_F_16.gguf
meta-llama/Meta-Llama-3-8B	Ahil1991/Bee-8.3B
meta-llama/Meta-Llama-3-8B	amd/Llama-3-8B-awq-g128-int4-asym-fp16-onnx-hybrid
meta-llama/Meta-Llama-3-8B	fxmeng/TransMLA-llama3-8b-32k
meta-llama/Meta-Llama-3-8B	3thn/dolphin-2.9-llama3-8b-4bit
meta-llama/Meta-Llama-3-8B	alexcovo/Llama3-ChatQA-1.5-8B-256K-Q4_K_M-GGUF
meta-llama/Meta-Llama-3-8B	YorkieOH10/openchat-3.6-8b-20240522-Q8_0-GGUF
meta-llama/Meta-Llama-3-8B	nasos10/MuToR-llama3-8B-GSM8K-dmax_4_a_03
meta-llama/Meta-Llama-3-8B	layai/syn-dataaug-arxiv-context
meta-llama/Meta-Llama-3-8B	layai/syn-dataaug-arxiv-vanilla
meta-llama/Meta-Llama-3-8B	splendidcomputer/new-dim
meta-llama/Meta-Llama-3-8B	Ethan2004/llama-3-8b-medical-vi
meta-llama/Meta-Llama-3-8B	mlx-community/dolphin-2.9-llama3-8b-1m-8bit
meta-llama/Meta-Llama-3-8B	hyperspaceai/hyperEngine_8B_v2
meta-llama/Meta-Llama-3-8B	mlx-community/openchat-3.6-8b-20240522-8bit
meta-llama/Meta-Llama-3-8B	AIML-12/llama3_8b_client_finance
meta-llama/Meta-Llama-3-8B	NiuTrans/LaMaTE
meta-llama/Meta-Llama-3-8B	singhalrk/rare-input-model-description-query-checkpoint-5964
meta-llama/Meta-Llama-3-8B	jamline09/Llama3-OpenBioLLM-8B
meta-llama/Meta-Llama-3-8B	Lilyweno/dolphin-2.9-llama3-8b
meta-llama/Meta-Llama-3-8B	mlx-community/dolphin-2.9-llama3-8b-8bit-mlx
meta-llama/Meta-Llama-3-8B	hus960/Llama-3-SLERP-8B-Q4_K_M-GGUF
meta-llama/Meta-Llama-3-8B	mohammedbriman/llama-3-8b-finetuned-turkish-instructions
meta-llama/Meta-Llama-3-8B	Ieojwf/test
meta-llama/Meta-Llama-3-8B	bartowski/bagel-8b-v1.0-exl2
meta-llama/Meta-Llama-3-8B	NikolayKozloff/Llama-3-8b-ita-ties-Q8_0-GGUF
meta-llama/Meta-Llama-3-8B	PKU-Alignment/ProgressGym-HistLlama3-8B-C020-pretrain-v0.2
meta-llama/Meta-Llama-3-8B	Mardiyyah/Llama3-OpenBioLLM-8B-GGUF
meta-llama/Meta-Llama-3-8B	esha111/recipe-generator
meta-llama/Meta-Llama-3-8B	juzhengz/LoRI-D_code_llama3_rank_32
meta-llama/Meta-Llama-3-8B	juzhengz/LoRI-D_nlu_llama3_rank_32
meta-llama/Meta-Llama-3-8B	frankmorales2020/NEW-Meta-Llama-3-8B-MEDAL-flash-attention-2-cosine-evaldata
meta-llama/Meta-Llama-3-8B	AnonymousAuthors/License-Llama3-8B
meta-llama/Meta-Llama-3-8B	featherless-ai-quants/meta-llama-Meta-Llama-3-8B-GGUF
meta-llama/Meta-Llama-3-8B	deokoon/tutorial_unsloth_lora
meta-llama/Meta-Llama-3-8B	ylliprifti/documentary-personas
meta-llama/Meta-Llama-3-8B	layai/syn-dataaug-news-vanilla
meta-llama/Meta-Llama-3-8B	WisdomShell/GRIP-Llama-3-8B
meta-llama/Meta-Llama-3-8B	ReBatch/Llama-3-8B-dutch
meta-llama/Meta-Llama-3-8B	hus960/Einstein-v6.1-Llama3-8B-Q4_K_M-GGUF
meta-llama/Meta-Llama-3-8B	armaniii/WIBA-Extract-V1
meta-llama/Meta-Llama-3-8B	bartowski/dolphin-2.9.1-llama-3-8b-exl2
meta-llama/Meta-Llama-3-8B	PKU-Alignment/ProgressGym-HistLlama3-8B-C018-pretrain-v0.2
meta-llama/Meta-Llama-3-8B	PKU-Alignment/ProgressGym-HistLlama3-8B-C021-pretrain-v0.2
meta-llama/Meta-Llama-3-8B	amd/Llama-3-8B-awq-g128-int4-asym-bf16-onnx-ryzen-strix
meta-llama/Meta-Llama-3-8B	Devnexai/DevNexAI_Pro1
meta-llama/Meta-Llama-3-8B	layai/syn-dataaug-news-dict
meta-llama/Meta-Llama-3-8B	layai/syn-dataaug-youtube-context
meta-llama/Meta-Llama-3-8B	Anoxiom/Medical-Llama3-8B-Q6_K-GGUF
meta-llama/Meta-Llama-3-8B	NikolayKozloff/Llama-3-8B-instruct-dansk-Q8_0-GGUF
meta-llama/Meta-Llama-3-8B	Lalith16/Genpro_Llama3-8b
meta-llama/Meta-Llama-3-8B	mintaeng/Meta-Llama-3-8B-Q5_K_M-GGUF
meta-llama/Meta-Llama-3-8B	Tijmen2/cosmosage-v3
meta-llama/Meta-Llama-3-8B	wadhma/Critique-L3-FT-DCR
meta-llama/Meta-Llama-3-8B	microsoft/chatbench-llama3-8b
meta-llama/Meta-Llama-3-8B	amd/Meta-Llama-3-8B-onnx-ryzenai-hybrid
meta-llama/Meta-Llama-3-8B	mlabonne/Llama-3-SLERP-8B
meta-llama/Meta-Llama-3-8B	bartowski/dolphin-2.9-llama3-8b-exl2
meta-llama/Meta-Llama-3-8B	armaniii/WIBA-Detect-V1
meta-llama/Meta-Llama-3-8B	jspr/llama3-wordcel
meta-llama/Meta-Llama-3-8B	mlx-community/dolphin-2.9.1-llama-3-8b-8bit
meta-llama/Meta-Llama-3-8B	mlx-community/openchat-3.6-8b-20240522-4bit
meta-llama/Meta-Llama-3-8B	bartowski/openchat-3.6-8b-20240522-exl2
meta-llama/Meta-Llama-3-8B	pantelnm/Llama-3-8b-Alpaca-Finetuned-GGUF
meta-llama/Meta-Llama-3-8B	LiteLLMs/openchat-3.6-8b-20240522-GGUF
meta-llama/Meta-Llama-3-8B	PKU-Alignment/ProgressGym-HistLlama3-8B-C014-pretrain-v0.2
meta-llama/Meta-Llama-3-8B	PKU-Alignment/ProgressGym-HistLlama3-8B-C016-pretrain-v0.2
meta-llama/Meta-Llama-3-8B	aorogat/question-to-tagged-question-llama3-lora
meta-llama/Meta-Llama-3-8B	llama-duo/llama3-8b-closedqa-gpt4o-100k
meta-llama/Meta-Llama-3-8B	DhruvDancingBuddha/osho_discourses_llama3_8b_peft
meta-llama/Meta-Llama-3-8B	XiaofengAlg/CareBot_Medical_multi-llama3-8b-base
meta-llama/Meta-Llama-3-8B	lmma25/log-gen
meta-llama/Meta-Llama-3-8B	arham-15/llama3_8B_finetuned_by_arham
meta-llama/Meta-Llama-3-8B	juzhengz/LoRI-S_code_llama3_rank_64
meta-llama/Meta-Llama-3-8B	kaiquliang/Llama-3-8b-RLHF
meta-llama/Meta-Llama-3-8B	nasos10/MuToR-llama3-8B-1M_MATH-dmax_4_a_01
meta-llama/Meta-Llama-3-8B	Raiff1982/codette-llama3.1-8b-lora
meta-llama/Meta-Llama-3-8B	bartowski/dolphin-2.9-llama3-8b-1m-exl2
meta-llama/Meta-Llama-3-8B	aloobun/Meta-Llama-3-7B-28Layers
meta-llama/Meta-Llama-3-8B	DevQuasar-3/llama3_8b_chat_brainstorm_plus
meta-llama/Meta-Llama-3-8B	Iker/Llama-3-Neurona-8b
meta-llama/Meta-Llama-3-8B	DiscoResearch/Llama3-DiscoLeo-8B-DARE-Experimental
meta-llama/Meta-Llama-3-8B	wegqrbeba/Meta-Llama-3-8B-Q5_K_M-GGUF
meta-llama/Meta-Llama-3-8B	jimsweb/Meta-Llama-3-8B-Q8_0-GGUF
meta-llama/Meta-Llama-3-8B	PKU-Alignment/ProgressGym-HistLlama3-8B-C017-pretrain-v0.2
meta-llama/Meta-Llama-3-8B	alanrios2001/Meta-Llama-3-8B-Q4_K_M-GGUF
meta-llama/Meta-Llama-3-8B	l3lab/ntpctx-llama3-8b
meta-llama/Meta-Llama-3-8B	thamada/Meta-Llama-3-8B-Q8_0-GGUF
meta-llama/Meta-Llama-3-8B	Magpie-Align/Llama-3-8B-Self-Instruct-100K
meta-llama/Meta-Llama-3-8B	BlouseJury/cognitivecomputations_dolphin-2.9.1-llama-3-8b-Q6_K
meta-llama/Meta-Llama-3-8B	juzhengz/LoRI-D_code_llama3_rank_64
meta-llama/Meta-Llama-3-8B	hel1o/Llama3-8B-ruozhiba
meta-llama/Meta-Llama-3-8B	layai/syn-dataaug-news-context
meta-llama/Meta-Llama-3-8B	layai/syn-dataaug-arxiv-dict
meta-llama/Meta-Llama-3-8B	W-61/Archived-ultrachat-llama-3-8b-sft
meta-llama/Meta-Llama-3-8B	FriendliAI/Meta-Llama-3-8B-fp8
meta-llama/Meta-Llama-3-8B	LazyCatAI/llama-3-8b-test
meta-llama/Meta-Llama-3-8B	pszemraj/Llama-3-6.3b-v0.1
meta-llama/Meta-Llama-3-8B	rubenamtz0/hc-mistral-alpaca
meta-llama/Meta-Llama-3-8B	mii-llm/Llama-3-chat-v0.2-alpha-sft
meta-llama/Meta-Llama-3-8B	terry69/llama10pEnt
meta-llama/Meta-Llama-3-8B	hkust-nlp/dart-math-llama3-8b-prop2diff
meta-llama/Meta-Llama-3-8B	SixOpen/Meta-Llama-3-8B-IQ3_M-GGUF
meta-llama/Meta-Llama-3-8B	wadhma/Refine-L3-FT-DCR
meta-llama/Meta-Llama-3-8B	fanrey/Meta-Llama-3-8B-Q4_K_M-GGUF
meta-llama/Meta-Llama-3-8B	moleniuk/Meta-Llama-3-8B-Q4_K_M-GGUF
meta-llama/Meta-Llama-3-8B	ahmedsamirio/Egyptian-Arabic-Translator-Llama-3-8B
meta-llama/Llama-2-7b-hf	TheBloke/Llama-2-7B-GGUF
meta-llama/Llama-2-7b-hf	TheBloke/Llama-2-7B-GPTQ
meta-llama/Llama-2-7b-hf	swapnilbp/llama_tweet_ptune
meta-llama/Llama-2-7b-hf	TheBloke/Llama-2-7B-AWQ
meta-llama/Llama-2-7b-hf	allenai/tulu-2-7b
meta-llama/Llama-2-7b-hf	allenai/tulu-2-dpo-7b
meta-llama/Llama-2-7b-hf	SergeUSS/Llama-2-7B-GGUF
meta-llama/Llama-2-7b-hf	facebook/layerskip-llama2-7B
meta-llama/Llama-2-7b-hf	samaya-ai/promptriever-llama2-7b-v1
meta-llama/Llama-2-7b-hf	rinna/youri-7b
meta-llama/Llama-2-7b-hf	dbw6/Llama-2-7b-AQLM-4Bit-4x8-hf
meta-llama/Llama-2-7b-hf	QuantFactory/emma-500-llama2-7b-GGUF
meta-llama/Llama-2-7b-hf	QuantFactory/diffullama-GGUF
meta-llama/Llama-2-7b-hf	tartuNLP/Llammas-base
meta-llama/Llama-2-7b-hf	RedHatAI/Llama-2-7b-ultrachat200k
meta-llama/Llama-2-7b-hf	DevQuasar-8/meta-llama.Llama-2-7b-hf-GGUF
meta-llama/Llama-2-7b-hf	eci-io/climategpt-7b
meta-llama/Llama-2-7b-hf	QuantFactory/Llama2-7B-Hindi-finetuned-GGUF
meta-llama/Llama-2-7b-hf	TheBloke/Llama-2-7B-GGML
